"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN","TOBS","year","month","day"
"USC00046826","PETALUMA AIRPORT, CA US","1998-05-15",0,55.375,64,NA,62,1998,5,15
"USC00046826","PETALUMA AIRPORT, CA US","1998-05-16",0,53.5555555555556,64,NA,58,1998,5,16
"USC00046826","PETALUMA AIRPORT, CA US","1998-05-17",0,55.3888888888889,65,NA,62,1998,5,17
"USC00046826","PETALUMA AIRPORT, CA US","1998-05-18",0,58.8888888888889,70,NA,65,1998,5,18
"USC00046826","PETALUMA AIRPORT, CA US","1998-05-19",0,55.3333333333333,67,NA,58,1998,5,19
"USC00046826","PETALUMA AIRPORT, CA US","1998-05-20",0,53.5,65,42,63,1998,5,20
"USC00046826","PETALUMA AIRPORT, CA US","1998-05-21",0,55.5,65,NA,64,1998,5,21
"USC00046826","PETALUMA AIRPORT, CA US","1998-05-22",0,57.5,69,46,65,1998,5,22
"USC00046826","PETALUMA AIRPORT, CA US","1998-05-23",0,60.5,68,53,65,1998,5,23
"USC00046826","PETALUMA AIRPORT, CA US","1998-05-24",0,59.5,67,52,62,1998,5,24
"USC00046826","PETALUMA AIRPORT, CA US","1998-05-25",0,55.5,63,48,59,1998,5,25
"USC00046826","PETALUMA AIRPORT, CA US","1998-05-26",0,53,64,42,58,1998,5,26
"USC00046826","PETALUMA AIRPORT, CA US","1998-05-27",0.24,54.5,62,47,58,1998,5,27
"USC00046826","PETALUMA AIRPORT, CA US","1998-05-28",0.9,55.5,59,52,59,1998,5,28
"USC00046826","PETALUMA AIRPORT, CA US","1998-05-29",0.75,57,63,51,62,1998,5,29
"USC00046826","PETALUMA AIRPORT, CA US","1998-05-30",0,60,71,49,66,1998,5,30
"USC00046826","PETALUMA AIRPORT, CA US","1998-05-31",0,60,71,49,66,1998,5,31
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-01",0,61,67,55,63,1998,6,1
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-02",0,61.5,68,55,66,1998,6,2
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-03",0,61.5,66,57,62,1998,6,3
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-04",0,58.5,67,50,64,1998,6,4
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-05",0,60,69,51,66,1998,6,5
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-06",0,61,67,55,60,1998,6,6
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-07",0,59.5,63,56,62,1998,6,7
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-08",0,65,74,56,70,1998,6,8
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-09",0,61,69,53,67,1998,6,9
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-10",0,62.5,70,55,68,1998,6,10
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-11",0,59.5,69,50,69,1998,6,11
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-12",0.01,61.5,69,54,62,1998,6,12
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-13",0,63.5,71,56,69,1998,6,13
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-14",0,67,81,53,75,1998,6,14
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-15",0,68.5,83,54,77,1998,6,15
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-16",0,71.5,89,54,89,1998,6,16
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-17",0,68.5,81,56,74,1998,6,17
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-18",0,64,75,53,70,1998,6,18
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-19",0,62.5,73,52,71,1998,6,19
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-20",0,61,72,50,70,1998,6,20
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-21",0,61,72,50,67,1998,6,21
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-22",0,61.5,68,55,62,1998,6,22
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-23",0,60,67,53,67,1998,6,23
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-24",0,63.5,73,54,62,1998,6,24
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-25",0,61.5,68,55,86,1998,6,25
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-26",0,61,75,47,73,1998,6,26
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-27",0,65.5,81,50,78,1998,6,27
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-28",0,66,79,53,63,1998,6,28
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-29",0,59.5,67,52,64,1998,6,29
"USC00046826","PETALUMA AIRPORT, CA US","1998-06-30",0,60,70,50,67,1998,6,30
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-01",0,62.5,73,52,70,1998,7,1
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-02",0,63,76,50,71,1998,7,2
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-03",0,66,77,55,73,1998,7,3
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-04",0,64.5,78,51,74,1998,7,4
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-05",0,68,82,54,76,1998,7,5
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-06",0,66.5,80,53,79,1998,7,6
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-07",0,67.5,85,50,82,1998,7,7
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-08",0,67.5,82,53,67,1998,7,8
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-09",0,67,82,52,64,1998,7,9
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-10",0,62,69,55,66,1998,7,10
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-11",0,63,80,46,77,1998,7,11
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-12",0,68.5,85,52,80,1998,7,12
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-13",0,67,83,51,72,1998,7,13
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-14",0,67.5,83,52,77,1998,7,14
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-15",0,74.5,93,56,85,1998,7,15
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-16",0,73.5,91,56,77,1998,7,16
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-17",0,69,87,51,83,1998,7,17
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-18",0,73.5,96,51,93,1998,7,18
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-19",0,76.5,97,56,92,1998,7,19
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-20",0,73,93,53,66,1998,7,20
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-21",0,67,79,55,70,1998,7,21
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-22",0,66.5,79,54,69,1998,7,22
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-23",0,66.5,79,54,74,1998,7,23
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-24",0,68,79,57,76,1998,7,24
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-25",0,66.5,77,56,73,1998,7,25
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-26",0,65.5,76,55,73,1998,7,26
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-27",0,63.5,74,53,68,1998,7,27
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-28",0,60,71,49,68,1998,7,28
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-29",0,56,72,40,69,1998,7,29
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-30",0,56,72,40,64,1998,7,30
"USC00046826","PETALUMA AIRPORT, CA US","1998-07-31",0,66,83,49,77,1998,7,31
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-01",0,71,90,52,84,1998,8,1
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-02",0,70.5,93,48,87,1998,8,2
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-03",0,75.5,103,48,97,1998,8,3
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-04",0,78,99,57,91,1998,8,4
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-05",0,73.5,91,56,80,1998,8,5
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-06",0,73.5,91,56,76,1998,8,6
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-07",0,65,80,50,69,1998,8,7
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-08",0,64,78,50,70,1998,8,8
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-09",0,68,86,50,80,1998,8,9
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-10",0,74.5,97,52,83,1998,8,10
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-11",0,73,92,54,84,1998,8,11
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-12",0,77.5,98,57,89,1998,8,12
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-13",0,72,89,55,79,1998,8,13
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-14",0,66.5,80,53,77,1998,8,14
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-15",0,66.5,78,55,72,1998,8,15
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-16",0,65.5,81,50,77,1998,8,16
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-17",0,64.5,78,51,70,1998,8,17
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-18",0,64.5,78,51,72,1998,8,18
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-19",0,65,73,57,71,1998,8,19
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-20",0,63,72,54,65,1998,8,20
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-21",0,64.5,80,49,74,1998,8,21
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-22",0,67,84,50,76,1998,8,22
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-23",0,66.5,83,50,81,1998,8,23
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-24",0,70.5,91,50,81,1998,8,24
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-25",0,66.5,81,52,66,1998,8,25
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-26",0,66.5,78,55,70,1998,8,26
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-27",0,68.5,87,50,83,1998,8,27
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-28",0,66,83,49,75,1998,8,28
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-29",0,68,87,49,82,1998,8,29
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-30",0,64,83,45,70,1998,8,30
"USC00046826","PETALUMA AIRPORT, CA US","1998-08-31",0,69,95,43,83,1998,8,31
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-01",0,67,87,47,77,1998,9,1
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-02",0,72,91,53,83,1998,9,2
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-03",0,71.5,94,49,77,1998,9,3
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-04",0,72,95,49,83,1998,9,4
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-05",0.01,67,83,51,75,1998,9,5
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-06",0,76,91,NA,NA,1998,9,6
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-07",0,77.55,91,NA,NA,1998,9,7
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-08",0,69.75,78,NA,69,1998,9,8
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-09",0,63.55,78,NA,70,1998,9,9
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-10",0,66,80,NA,74,1998,9,10
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-11",0,71.8,87,NA,NA,1998,9,11
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-12",0,74.3,NA,NA,NA,1998,9,12
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-13",0,76.6111111111111,93,NA,NA,1998,9,13
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-14",0,71.6666666666667,NA,NA,NA,1998,9,14
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-15",0,67.0555555555556,NA,NA,NA,1998,9,15
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-16",0,68.1666666666667,NA,NA,NA,1998,9,16
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-17",0,64,75,NA,72,1998,9,17
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-18",0,65.5,78,53,76,1998,9,18
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-19",0,72.5,82,63,75,1998,9,19
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-20",0,66.5,80,53,75,1998,9,20
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-21",0,62.5,75,50,68,1998,9,21
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-22",0,60.5,72,49,71,1998,9,22
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-23",0,62.5,74,51,71,1998,9,23
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-24",0,62.5,74,51,67,1998,9,24
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-25",0,62,69,55,64,1998,9,25
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-26",0,63,72,54,69,1998,9,26
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-27",0.03,60,71,49,61,1998,9,27
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-28",0,65.5,75,56,70,1998,9,28
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-29",0,62,70,54,60,1998,9,29
"USC00046826","PETALUMA AIRPORT, CA US","1998-09-30",0,62,69,55,64,1998,9,30
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-01",0.13,53.5,63,44,61,1999,3,1
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-02",0,53,69,37,58,1999,3,2
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-03",0.18,50,58,42,55,1999,3,3
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-04",0,47,57,37,55,1999,3,4
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-05",0,48,61,35,55,1999,3,5
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-06",0,47,56,38,52,1999,3,6
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-07",0,46.5,58,35,54,1999,3,7
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-08",0.57,49.5,54,45,51,1999,3,8
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-09",0.26,47,54,40,52,1999,3,9
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-10",0,45.5,54,37,53,1999,3,10
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-11",0,50.5,61,40,56,1999,3,11
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-12",0,47.5,59,36,54,1999,3,12
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-13",0,48.5,61,36,56,1999,3,13
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-14",0.46,51.5,57,46,46,1999,3,14
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-15",0.1,51,59,43,56,1999,3,15
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-16",0,50,62,38,56,1999,3,16
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-17",0,55.5,63,48,59,1999,3,17
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-18",0,50,60,40,56,1999,3,18
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-19",0.05,50,60,40,52,1999,3,19
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-20",0,54.5,64,45,54,1999,3,20
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-21",0.06,53,61,45,59,1999,3,21
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-22",0,50.5,61,40,51,1999,3,22
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-23",0.25,53,62,44,57,1999,3,23
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-24",0.24,53.5,58,49,54,1999,3,24
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-25",1.08,57,65,49,63,1999,3,25
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-26",0,53.5,63,44,57,1999,3,26
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-27",0,51,63,39,54,1999,3,27
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-28",0,50,63,37,57,1999,3,28
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-29",0,50,60,40,56,1999,3,29
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-30",0.01,46.5,58,35,50,1999,3,30
"USC00046826","PETALUMA AIRPORT, CA US","1999-03-31",0.15,45.5,54,37,52,1999,3,31
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-01",0,47.5,60,35,58,1999,4,1
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-02",0,52,66,38,61,1999,4,2
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-03",0,54,63,45,50,1999,4,3
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-04",0,50,61,39,58,1999,4,4
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-05",0.33,52,61,43,53,1999,4,5
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-06",0.24,48.5,58,39,57,1999,4,6
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-07",0,48.5,57,40,53,1999,4,7
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-08",0.35,47,52,42,50,1999,4,8
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-09",0,45,57,33,54,1999,4,9
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-10",0.14,47.5,52,43,48,1999,4,10
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-11",0.98,52.5,62,43,60,1999,4,11
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-12",0,53.5,67,40,64,1999,4,12
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-13",0,56,72,40,66,1999,4,13
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-14",0,62.5,82,43,77,1999,4,14
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-15",0,65.5,87,44,83,1999,4,15
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-16",0,68,84,52,78,1999,4,16
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-17",0,62.5,77,48,69,1999,4,17
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-18",0,56,69,43,62,1999,4,18
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-19",0,57.5,70,45,65,1999,4,19
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-20",0,58,67,49,62,1999,4,20
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-21",0,54,63,45,60,1999,4,21
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-22",0,60.5,77,44,75,1999,4,22
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-23",0,66.5,81,52,80,1999,4,23
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-24",0,65,81,49,64,1999,4,24
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-25",0,58,66,50,55,1999,4,25
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-26",0,55,60,50,58,1999,4,26
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-27",0,50.5,60,41,56,1999,4,27
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-28",0,51.5,64,39,62,1999,4,28
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-29",0,58.5,69,48,67,1999,4,29
"USC00046826","PETALUMA AIRPORT, CA US","1999-04-30",0,61.5,78,45,67,1999,4,30
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-01",0,56.5,68,45,58,1999,5,1
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-02",0.06,56.5,68,45,55,1999,5,2
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-03",0.04,55.5,61,50,58,1999,5,3
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-04",0,52.5,63,42,60,1999,5,4
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-05",0,58,74,42,69,1999,5,5
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-06",0,57,70,44,62,1999,5,6
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-07",0,55,67,43,64,1999,5,7
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-08",0,53,66,40,64,1999,5,8
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-09",0,52.5,65,40,62,1999,5,9
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-10",0,53.5,67,40,61,1999,5,10
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-11",0,61,74,48,73,1999,5,11
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-12",0,60,70,50,69,1999,5,12
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-13",0,54.5,66,43,62,1999,5,13
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-14",0,53,64,42,59,1999,5,14
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-15",0,52,64,40,62,1999,5,15
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-16",0,53.5,66,41,82,1999,5,16
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-17",0,65.5,88,43,64,1999,5,17
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-18",0,57.5,64,51,61,1999,5,18
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-19",0,54.5,67,42,64,1999,5,19
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-20",0,57.5,67,48,62,1999,5,20
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-21",0,61.5,78,45,77,1999,5,21
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-22",0,62.5,80,45,70,1999,5,22
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-23",0,62,71,53,65,1999,5,23
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-24",0,58.5,65,52,61,1999,5,24
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-25",0,61,72,50,66,1999,5,25
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-26",0,57.5,67,48,63,1999,5,26
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-27",0,59.5,69,50,67,1999,5,27
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-28",0,56.5,65,48,63,1999,5,28
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-29",0,58,69,47,67,1999,5,29
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-30",0,57.5,69,46,66,1999,5,30
"USC00046826","PETALUMA AIRPORT, CA US","1999-05-31",0,59.5,67,52,61,1999,5,31
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-01",0,72.5,90,55,78,1999,7,1
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-02",0,64.5,80,49,69,1999,7,2
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-03",0,60.5,73,48,66,1999,7,3
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-04",0,63,77,49,74,1999,7,4
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-05",0,66,83,49,74,1999,7,5
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-06",0,61.5,74,49,70,1999,7,6
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-07",0,66,82,50,80,1999,7,7
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-08",0,70,89,51,83,1999,7,8
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-09",0,69,89,49,74,1999,7,9
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-10",0,66.5,82,51,79,1999,7,10
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-11",0,73.5,96,51,90,1999,7,11
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-12",0,79,100,58,95,1999,7,12
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-13",0,72,85,59,79,1999,7,13
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-14",0,67.5,80,55,71,1999,7,14
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-15",0,62.5,74,51,70,1999,7,15
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-16",0,61.5,71,52,62,1999,7,16
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-17",0,61,69,53,68,1999,7,17
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-18",0,63.5,74,53,66,1999,7,18
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-19",0,60.5,67,54,67,1999,7,19
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-20",0,63,69,57,64,1999,7,20
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-21",0,65,73,57,70,1999,7,21
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-22",0,63.5,73,54,68,1999,7,22
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-23",0,61,68,54,66,1999,7,23
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-24",0,64.5,74,55,71,1999,7,24
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-25",0,66,81,51,71,1999,7,25
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-26",0,64.5,76,53,68,1999,7,26
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-27",0,61,70,52,64,1999,7,27
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-28",0,62.5,69,56,68,1999,7,28
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-29",0,63.5,72,55,70,1999,7,29
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-30",0,61,71,51,67,1999,7,30
"USC00046826","PETALUMA AIRPORT, CA US","1999-07-31",0,60.5,69,52,64,1999,7,31
"USC00046826","PETALUMA AIRPORT, CA US","1999-08-01",0,60,70,50,68,1999,8,1
"USC00046826","PETALUMA AIRPORT, CA US","1999-08-02",0,62,74,50,71,1999,8,2
"USC00046826","PETALUMA AIRPORT, CA US","1999-08-03",0,65,75,55,71,1999,8,3
"USC00046826","PETALUMA AIRPORT, CA US","1999-08-04",0,64.5,74,55,70,1999,8,4
"USC00046826","PETALUMA AIRPORT, CA US","1999-08-05",0,63.5,73,54,68,1999,8,5
"USC00046826","PETALUMA AIRPORT, CA US","1999-08-06",0,64,71,57,70,1999,8,6
"USC00046826","PETALUMA AIRPORT, CA US","1999-08-07",0,65.5,73,58,72,1999,8,7
"USC00046826","PETALUMA AIRPORT, CA US","1999-08-08",0,65.5,73,58,69,1999,8,8
"USC00046826","PETALUMA AIRPORT, CA US","1999-08-09",0,66,76,56,71,1999,8,9
"USC00046826","PETALUMA AIRPORT, CA US","1999-08-10",0,60.5,65,56,64,1999,8,10
"USC00046826","PETALUMA AIRPORT, CA US","1999-08-11",0,63.5,68,59,67,1999,8,11
"USC00046826","PETALUMA AIRPORT, CA US","1999-08-12",0,63,73,53,70,1999,8,12
"USC00046826","PETALUMA AIRPORT, CA US","1999-08-13",0,62.5,76,49,73,1999,8,13
"USC00046826","PETALUMA AIRPORT, CA US","1999-08-14",0,63,76,50,72,1999,8,14
"USC00046826","PETALUMA AIRPORT, CA US","1999-08-15",0,65.5,80,51,74,1999,8,15
"USC00046826","PETALUMA AIRPORT, CA US","1999-08-16",0,69,83,55,77,1999,8,16
"USC00046826","PETALUMA AIRPORT, CA US","1999-08-17",0,64.5,76,53,71,1999,8,17
"USC00046826","PETALUMA AIRPORT, CA US","1999-08-18",0,61,68,54,66,1999,8,18
"USC00046826","PETALUMA AIRPORT, CA US","1999-08-19",0,65.5,82,49,79,1999,8,19
