"","dailyPrTempNapa","date"
"1",0,"X1980.01.01"
"2",0,"X1980.01.02"
"3",0,"X1980.01.03"
"4",1.19052351060992,"X1980.01.04"
"5",0.351753042731701,"X1980.01.05"
"6",0,"X1980.01.06"
"7",0,"X1980.01.07"
"8",5.44648007324604,"X1980.01.08"
"9",9.80557767014462,"X1980.01.09"
"10",15.3903525055751,"X1980.01.10"
"11",51.0552328702354,"X1980.01.11"
"12",51.1622487033976,"X1980.01.12"
"13",42.3796397829532,"X1980.01.13"
"14",17.115244458522,"X1980.01.14"
"15",19.6181984750892,"X1980.01.15"
"16",16.948107716548,"X1980.01.16"
"17",5.32307583745388,"X1980.01.17"
"18",0,"X1980.01.18"
"19",0,"X1980.01.19"
"20",0,"X1980.01.20"
"21",0,"X1980.01.21"
"22",0,"X1980.01.22"
"23",0,"X1980.01.23"
"24",0,"X1980.01.24"
"25",0,"X1980.01.25"
"26",0,"X1980.01.26"
"27",0,"X1980.01.27"
"28",0,"X1980.01.28"
"29",0,"X1980.01.29"
"30",0,"X1980.01.30"
"31",0,"X1980.01.31"
"32",0,"X1980.02.01"
"33",1.50797439790616,"X1980.02.02"
"34",2.267942553892,"X1980.02.03"
"35",0,"X1980.02.04"
"36",2.11102036628832,"X1980.02.05"
"37",0.152838162418624,"X1980.02.06"
"38",0,"X1980.02.07"
"39",0,"X1980.02.08"
"40",0,"X1980.02.09"
"41",0,"X1980.02.10"
"42",0,"X1980.02.11"
"43",0,"X1980.02.12"
"44",0.352924393648736,"X1980.02.13"
"45",8.16763427560678,"X1980.02.14"
"46",23.3492057972414,"X1980.02.15"
"47",39.9542515671723,"X1980.02.16"
"48",59.7958962952369,"X1980.02.17"
"49",34.4254147658833,"X1980.02.18"
"50",23.7365932484636,"X1980.02.19"
"51",25.5841180978278,"X1980.02.20"
"52",23.8953948964237,"X1980.02.21"
"53",5.25332523324664,"X1980.02.22"
"54",0,"X1980.02.23"
"55",7.15926929604019,"X1980.02.24"
"56",4.98452552913096,"X1980.02.25"
"57",6.73427775083685,"X1980.02.26"
"58",27.4850640060322,"X1980.02.27"
"59",11.9041977621733,"X1980.02.28"
"60",0.241788600951795,"X1980.02.29"
"61",2.10849334046346,"X1980.03.01"
"62",7.46213910966533,"X1980.03.02"
"63",5.65803006973812,"X1980.03.03"
"64",15.9858423520122,"X1980.03.04"
"65",15.7555981033834,"X1980.03.05"
"66",2.88481525011059,"X1980.03.06"
"67",0,"X1980.03.07"
